"ID","PersonID","TripNum","SiteNum","Date","Month","numYear","facYear","Time","TripDate","Recall","FieldTrip","Interviewer","BR","Agreement","BRLong","BRLat","FishingType","BaitLure","StartTime","exStart","exStop","exMedianTime","exDecMedianTime","DecFishingHr","FishingHr","MaxHook","Species","Emperors","Snappers","Nearshore","Breams","Cods_Trouts_Groupers","Perch","Pelagic","Flatheads_Cobblers","Pigfish_Tuskfish_Parrotfish","Cephalopods_Crustaceans_Molluscs","Others","UseLong","UseLat","exnTimes12m","exYrs","Postcode","BoatLength","BoatName","BoatID","Comments","Site","Screen18","PrevInter","Resident","nDaysInArea","BoatAccess","nBoatDays","nBoatDays_other","nShoreDays","nShoreDays_other","nTimesLast12m","nTimesLast12m_other","nTimes19","nTimes19_other","Covid","Activity","Activity_other","exRecall","nexRecall","nexStart","nexStop","KeptUndam","RelUndam","nHooked","nCaught","DP","nDP","perDP","nUndamHr","nDPHr","nHookedHr","DPrateHr","exWhyLeave","nexWhyLeave","nexWhyLeave_other","DiveMaxDepth","WhyChoose","WhyChoose_other","nexnTimes12m","nexYrs","nDives","DiveCert","YrBorn","Sex","nMale","nFemale","nGirls","nBoys","Accom","BoatType","NONEXTRACTIVE","LunarPhase"
378,1151,1,1,2021-10-14,"October",2021,"2021","15:01",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.719782988487,-25.7929463444979,"Crabbing","Bait","12:00","12:00","14:45","13:22",13.37,2.75,3,2,"Blue swimmers",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"113.70240013948","-25.7678365223341","40","40","6210",4,"Jimbo",NA,NA,NA,"Yes","No",NA,"108","Yes",NA,"36",NA,NA,2,NA,"2",NA,"No",NA,NA,NA,NA,NA,NA,10,3,13,13,"0",0,0,4.72727272727273,0,4.72727272727273,0,"LowCatch",NA,NA,NA,NA,NA,NA,NA,NA,"None",1959,"Male",3,0,1,0,"Denham","C",NA,"Waxing"
379,1099,1,1,2021-10-14,"October",2021,"2021","15:32",2021-10-14,"0",2,"Charlotte","Denham","Yes",113.533631603386,-25.9275446048489,"Demersal ","Bait","07:30","07:30","14:30","11:00",11,7,7,12,"Pink snapper",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.212604936399","-25.9861700334128","50","Whole life","6110",7,"Freestyle","EK815",NA,NA,"Yes","Yes","0",NA,"No","3",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,1,6,7,7,"0",0,0,1,0,1,0,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,"None",1985,"Male",2,NA,NA,NA,"Seaside caravan park Denham","G",NA,"Waxing"
380,1152,1,1,2021-10-14,"October",2021,"2021","15:43",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.719900275226,-25.7935444244453,"Crabbing","Bait","14:00","14:00","15:45","14:52",14.87,1.75,2,5,"Blue swimmer crabs",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"113.748136076321","-25.7861030780299","2","Life","6156",3,"Commercial Pearl Boat",NA,"Probably shark NA |",NA,"Yes","No","0",NA,"Yes","1",NA,NA,NA,0,NA,"0",NA,"Yes",NA,NA,NA,NA,NA,NA,30,5,37,35,"1",2,5.40540540540541,20,1.14285714285714,21.1428571428571,0.054054054054054,"EndofDay",NA,NA,NA,NA,NA,NA,NA,"30","OW",1989,"Male",3,0,0,0,"Denham","C",NA,"Waxing"
381,1103,1,1,2021-10-14,"October",2021,"2021","15:50",2021-10-14,"0",2,"Charlotte","Denham","Yes",113.534687924243,-25.9283800126178,"Demersal ","Both","09:00","09:00","13:00","11:00",11,4,4,5,"Estuary cod, pink snapper",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"113.462756308828","-26.0394737638099","25","20","6056",7,NA,"EP538",NA,NA,"Yes","Yes","0",NA,"Yes","5",NA,NA,NA,2,NA,"2",NA,"No",NA,NA,NA,NA,NA,NA,5,3,8,8,"0",0,0,2,0,2,0,"LowCatch",NA,NA,NA,NA,NA,NA,NA,NA,"None",1979,"Male",2,NA,NA,NA,"Private","G",NA,"Waxing"
382,1153,1,1,2021-10-14,"October",2021,"2021","16:02",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.719940575446,-25.793610047564,"Demersal ","Bait","11:15","11:15","15:30","13:22",13.37,4.25,5,6,"1 spotted orange rock cod, black snapper",1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"113.783167133975","-25.875709948618","65","69","6024",4,NA,"DJ749","3 used as bait Trip limit|NA |",NA,"Yes","No",NA,"70","Yes",NA,"50",NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,5,5,10,10,"0",0,0,2.35294117647059,0,2.35294117647059,0,"FisheriesRegLimit",NA,NA,NA,NA,NA,NA,NA,NA,"None",1947,"Male",1,0,0,0,"Monkey Mia","C",NA,"Waxing"
383,1236,1,1,2021-10-14,"October",2021,"2021","16:09",2021-10-14,"0",2,"Charlotte","Denham","Yes",113.533638052391,-25.9271491923556,"Squidding","Both","08:00","08:00","15:40","11:50",11.83,7.67,8,5,"Squid",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"113.147279620516","-25.9353054256829","40","Whole life","6173",4,NA,"AN462",NA,NA,NA,"Yes","0",NA,"Yes","1",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,8,3,11,11,"0",0,0,1.43415906127771,0,1.43415906127771,0,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,"None",2000,"Male",2,NA,NA,NA,"Rac monkey mia","C",NA,"Waxing"
384,1154,1,1,2021-10-14,"October",2021,"2021","16:10",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.71991599754,-25.7932326075741,"Demersal ","Bait","10:00","10:00","14:00","12:00",12,4,4,7,"Mullaway, 2 estuary cod",NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"113.937747841067","-25.8790088897176","24","Life","6055",5,NA,"BT887",NA,NA,"Yes","No","0",NA,"Yes","All",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,3,5,8,8,"0",0,0,2,0,2,0,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,"None",1973,"Male",2,0,0,0,"Monkey Mia","F",NA,"Waxing"
389,1156,1,1,2021-10-14,"October",2021,"2021","16:23",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.71991599754,-25.7932326075741,"Trolling","Lures","10:00","10:00","11:00","10:30",10.5,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.741460392712","-25.8012487784234","90","Life","6169",5,NA,"AY068",NA,NA,"Yes","No","0",NA,"Yes","All",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,0,0,"ActivityChange",NA,NA,NA,NA,NA,NA,NA,NA,"None",1983,"Male",1,0,0,0,"Monkey Mia","C",NA,"Waxing"
388,1156,1,2,2021-10-14,"October",2021,"2021","16:23",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.71991599754,-25.7932326075741,"Demersal ","Bait","11:00","11:00","11:45","11:22",11.37,0.75,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.775901156613","-25.818622738006",NA,NA,NA,NA,NA,"AY068",NA,NA,"Yes","No","0",NA,"Yes","All",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,0,0,"LowCatch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waxing"
390,1128,1,1,2021-10-14,"October",2021,"2021","16:42",2021-10-14,"0",2,"Charlotte","Denham","Yes",113.533043832102,-25.927657926999,"Demersal ","Bait","09:30","09:30","16:45","13:07",13.12,7.25,8,14,"Pink, rankin, blue line ",1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"113.241390722942","-25.9620673461759","30","20","6230",7,NA,"DG719",NA,NA,"Yes","Yes","0",NA,"Yes","8",NA,NA,NA,1,NA,"3",NA,"No",NA,NA,NA,NA,NA,NA,9,20,31,29,"1",2,6.45161290322581,4,0.275862068965517,4.27586206896552,0.064516129032258,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,"None",1984,"Male",3,NA,NA,NA,"Light Industrial Area","G",NA,"Waxing"
391,1147,1,1,2021-10-14,"October",2021,"2021","16:51",2021-10-14,"0",2,"Charlotte","Denham","Yes",113.533501972897,-25.9278390371685,"Demersal ","Bait","11:00","11:00","16:00","13:30",13.5,5,5,12,"Pink snapper, black snapper",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.569967604127","-26.276188647473","6","40","6392",8,"Wet Patch","DA681",NA,NA,"Yes","Yes","0",NA,"Yes","5",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,12,10,22,22,"0",0,0,4.4,0,4.4,0,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,NA,1955,"Male",5,NA,NA,NA,"Denham","G",NA,"Waxing"
392,1083,1,1,2021-10-14,"October",2021,"2021","16:58",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.719309437992,-25.7930352432949,"Demersal ","Bait","16:00","16:00","16:30","16:15",16.25,0.5,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.855454866722","-25.7620568686846",NA,NA,NA,NA,NA,"EI997","Buttery’s|NA",NA,"Yes","No","0",NA,"Yes","All",NA,NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0,12,12,12,"0",0,0,24,0,24,0,"Explore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waxing"
393,1083,1,2,2021-10-14,"October",2021,"2021","16:58",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.719309437992,-25.7930352432949,"Demersal ","Lures","16:00","16:00","16:30","16:15",16.25,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.856046694797","-25.7620424202375","30","50","6530",5,NA,"EI997",NA,NA,"Yes","No","0",NA,"Yes","All",NA,NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,0,0,"Explore",NA,NA,NA,NA,NA,NA,NA,NA,"None",1975,"Male",2,0,0,0,"Monkey Mia","F",NA,"Waxing"
394,1096,1,1,2021-10-14,"October",2021,"2021","17:03",2021-10-14,"0",2,"Charlotte","Denham","Yes",113.534197925595,-25.9281745541813,"Demersal ","Both","08:30","08:30","16:00","12:15",12.25,7.5,8,13,"Pink snapper, Mackie, rankin cod, spangled emperor",1,1,NA,NA,1,NA,1,NA,NA,NA,NA,"113.243459207969","-26.0186707998719","10","30","6064",5,"Oryx II","63580",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,2,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,11,20,31,31,"0",0,0,4.13333333333333,0,4.13333333333333,0,"Weather",NA,NA,NA,NA,NA,NA,NA,"150","OW",1987,"Male",3,NA,NA,NA,"Shark Bay Cottages","F",NA,"Waxing"
398,1159,1,1,2021-10-14,"October",2021,"2021","17:22",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.719553745614,-25.7930357156444,"Casting","Lures","17:00","17:00","17:20","17:10",17.17,0.33,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.759673483569","-25.7475958822128","180","4","6030",2,NA,"GR805",NA,NA,"Yes","No","0",NA,"Yes","All",NA,NA,NA,2,NA,"3",NA,"No",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,0,0,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,"None",1995,"Male",1,1,0,0,"Monkey Mia","H",NA,"Waxing"
399,1160,1,1,2021-10-14,"October",2021,"2021","17:26",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.720229672169,-25.7931032510884,"Demersal ","Bait","15:00","15:00","17:00","16:00",16,2,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.740794388049","-25.7972294344807","12","Life","6104",4,NA,"EQ139",NA,NA,"Yes","No","0",NA,"Yes","2",NA,NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0,7,7,7,"0",0,0,3.5,0,3.5,0,"Necessity",NA,NA,NA,NA,NA,NA,NA,NA,"None",1988,"Male",3,0,0,0,"Monkey Mia","F",NA,"Waxing"
400,1160,1,1,2021-10-14,"October",2021,"2021","17:38",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.719804955889,-25.793257731023,"Demersal ","Bait","10:30","10:30","13:00","11:45",11.75,2.5,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.806130684039","-25.7924905308675",NA,NA,NA,NA,NA,"EQ139",NA,NA,"Yes","No","0",NA,"Yes","3",NA,NA,NA,0,NA,"1",NA,"Yes",NA,NA,NA,NA,NA,NA,0,4,4,4,"0",0,0,1.6,0,1.6,0,"Necessity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waxing"
401,1160,1,2,2021-10-14,"October",2021,"2021","17:38",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.719804955889,-25.793257731023,NA,NA,"15:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.759356570513","-25.799013004661","4","Life","6210",3,NA,"EQ139",NA,NA,"Yes","No","0",NA,"Yes","3",NA,NA,NA,0,NA,"1",NA,"Yes","Other","Megafauna",NA,NA,"15:00","15:20",0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,"ActivityChange ",NA,NA,"Megafauna",NA,NA,NA,NA,"None",1977,"Female",1,1,1,1,"Monkey Mia","F",NA,"Waxing"
402,1160,1,3,2021-10-14,"October",2021,"2021","17:38",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.719804955889,-25.793257731023,"Demersal ","Bait","15:30","15:30","17:00","16:15",16.25,1.5,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.807650100799","-25.8630995260396","4","Life","6210",3,NA,"EQ139",NA,NA,"Yes","No","0",NA,"Yes","3",NA,NA,NA,0,NA,"1",NA,"Yes",NA,NA,NA,NA,NA,NA,0,2,2,2,"0",0,0,1.33333333333333,0,1.33333333333333,0,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,"Female",1,1,1,1,"Monkey Mia","F",NA,"Waxing"
403,1162,1,1,2021-10-14,"October",2021,"2021","17:47",2021-10-14,"0",2,"Nicole","Monkey Mia","Yes",113.719805828154,-25.7933230768765,"Demersal ","Bait","14:00","14:00","17:00","15:30",15.5,3,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.668576977219","-25.7023157396332","180","Life","6707",3,NA,"SCI190","Didn’t go out for any particular purpose just exploring NA |",NA,"Yes","No","0",NA,"Yes","2",NA,NA,NA,0,NA,"0",NA,"No","Other","Megafauna",NA,NA,NA,NA,0,2,2,2,"0",0,0,0.666666666666667,0,0.666666666666667,0,"EndofDay",NA,NA,NA,"Weather",NA,NA,NA,NA,"None",1979,"Male",1,1,0,0,"Monkey Mia","C",NA,"Waxing"
404,1163,1,1,2021-10-15,"October",2021,"2021","10:45",2021-10-15,"0",2,"Nicole","Monkey Mia","Yes",113.718894647198,-25.793137122729,"Crabbing","Bait","08:30","08:30","10:15","09:22",9.37,1.75,2,3.2,"Blue swimmers",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"113.684258919236","-25.7610314379853","12","20","6537",3,NA,"BP869","Turtle ruined net - think they wanted bait NA |",NA,"Yes","No","1",NA,"Yes",NA,"1month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,11,11,"0",0,0,6.28571428571429,0,6.28571428571429,0,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,"None",1961,"Male",1,1,0,0,NA,"E",NA,"Waxing"
405,1097,1,1,2021-10-15,"October",2021,"2021","11:11",2021-10-15,"0",2,"Nicole","Monkey Mia","Yes",113.718646908012,-25.7932612784904,"Demersal ","Bait","10:00","10:00","11:00","10:30",10.5,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.794682091426","-25.8079069354973","2","20","6168",7,"Rental",NA,NA,NA,"Yes","No","0",NA,"Yes","3",NA,NA,NA,1,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,0,0,"Weather",NA,NA,NA,NA,NA,NA,NA,"100","OW",1986,"Male",2,NA,1,1,"Monkey Mia resort ","G",NA,"Waxing"
406,1082,1,1,2021-10-15,"October",2021,"2021","11:16",2021-10-15,"0",2,"Nicole","Monkey Mia","Yes",113.719993185281,-25.7930254776304,"Crabbing","Bait","09:30","09:30","10:45","10:07",10.12,1.25,2,2,"Blue swimmers",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"113.672772378192","-25.7539202684551","39","Life","6537",3,NA,"EY081","Got a feed|NA",NA,"Yes","No","1",NA,"Yes",NA,"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,10,28,28,"0",0,0,22.4,0,22.4,0,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,"None",1947,"Male",3,0,0,0,NA,"C",NA,"Waxing"
407,1240,1,1,2021-10-15,"October",2021,"2021","12:00",2021-10-15,"0",2,"Charlotte","Denham","Yes",113.533638124256,-25.9286282565763,"Demersal ","Bait","07:30","07:30","09:50","08:40",8.67,2.33,3,98,"Pink snapper, gold spot cod, goldband, red throat, Perl Perch",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"113.035852377977","-26.127202442042","24","Whole life","6566",9,NA,"ED564","Bagged out|Whole week|NA",NA,"Yes","No","0",NA,"Yes","6",NA,NA,NA,3,NA,"4",NA,"No",NA,NA,NA,NA,NA,NA,9,9,20,18,"1",2,10,7.72532188841202,0.858369098712446,8.58369098712446,0.1,"FisheriesRegLimit",NA,NA,NA,NA,NA,NA,NA,"3","OW",1994,"Male",3,NA,NA,NA,"Steep point on boat","G",NA,"Waxing"
408,1083,1,1,2021-10-15,"October",2021,"2021","12:05",2021-10-15,"0",2,"Nicole","Monkey Mia","Yes",113.716954818885,-25.7948141644798,"Demersal ","Bait","09:00","09:00","11:00","10:00",10,2,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.922830073404","-25.8081781017557",NA,NA,NA,NA,NA,"EI997",NA,NA,"Yes","Yes","0",NA,"Yes","All",NA,NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0,12,12,12,"0",0,0,6,0,6,0,"Explore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waxing"
409,1083,1,2,2021-10-15,"October",2021,"2021","12:05",2021-10-15,"0",2,"Nicole","Monkey Mia","Yes",113.716954818885,-25.7948141644798,"Demersal ","Bait","11:00","11:00","12:00","11:30",11.5,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.791012437558","-25.7920410817419","30","30","6530",3,NA,"EI997",NA,NA,"Yes","Yes","0",NA,"Yes","All",NA,NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0,12,12,12,"0",0,0,12,0,12,0,"Necessity",NA,NA,NA,NA,NA,NA,NA,NA,"None",1975,"Male",2,0,3,0,"Monkey Mia","E",NA,"Waxing"
410,1084,1,1,2021-10-15,"October",2021,"2021","12:36",2021-10-15,"0",2,"Nicole","Monkey Mia","Yes",113.719894714654,-25.7936646295359,"Demersal ","Bait","08:30","08:30","09:00","08:45",8.75,0.5,1,8,"Spangled",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.88244583909","-25.7864919780275",NA,NA,NA,NA,NA,"GR341",NA,NA,"Yes","No","0",NA,"Yes","6",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,3,6,10,9,"1",1,10,18,2,20,0.1,"Explore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waxing"
411,1084,1,2,2021-10-15,"October",2021,"2021","12:36",2021-10-15,"0",2,"Nicole","Monkey Mia","Yes",113.719894714654,-25.7936646295359,"Demersal ","Bait","11:00","11:00","11:30","11:15",11.25,0.5,1,5,"Pink snapper",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.791920587598","-25.7865494945917","100","30","6210",3,NA,"GR341",NA,NA,"Yes","No","0",NA,"Yes","6",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,1,6,7,7,"0",0,0,14,0,14,0,"Necessity",NA,NA,NA,NA,NA,NA,NA,NA,"None",1967,"Male",2,0,0,0,"Denham","C",NA,"Waxing"
412,1241,1,1,2021-10-15,"October",2021,"2021","12:49",2021-10-15,"0",2,"Charlotte","Denham","Yes",113.534026708499,-25.9280733097382,"Demersal ","Bait","08:30","08:30","12:20","10:25",10.42,3.83,4,12,"Pink snapper, black snapper, spanish flag",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.329091581349","-25.8960060341688","15","Whole life","6230",7,NA,"GR730",NA,NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,0,NA,"0",NA,"Yes",NA,NA,NA,NA,NA,NA,7,12,19,19,"0",0,0,4.96083550913838,0,4.96083550913838,0,"Necessity",NA,NA,NA,NA,NA,NA,NA,"15","AOW",1981,"Male",2,NA,NA,NA,"Seaside caravan park","G",NA,"Waxing"
413,1085,1,1,2021-10-15,"October",2021,"2021","14:55",2021-10-15,"0",2,"Nicole","Denham","Yes",113.534017278883,-25.9282530393883,"Demersal ","Bait","08:00","08:00","11:00","09:30",9.5,3,3,14,"Blue lined emp, pink snapper",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.172991","-26.135593","28","33","6071",3,NA,"EW861","Southern channel|NA",NA,"Yes","No","0",NA,"Yes","4",NA,NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,3,25,29,28,"1",1,3.44827586206897,9.33333333333333,0.333333333333333,9.66666666666667,0.0344827586206896,"Explore",NA,NA,NA,NA,NA,NA,NA,NA,"None",1944,"Male",2,0,0,0,"Denham","C",NA,"Waxing"
415,1167,1,1,2021-10-15,"October",2021,"2021","15:19",2021-10-15,"0",2,"Charlotte","Denham","Yes",113.533709429829,-25.930321610844,NA,NA,"13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.421161197612","-26.1115813111008",NA,NA,NA,NA,NA,"GM021",NA,NA,"Yes","No","0",NA,"Yes","3",NA,NA,NA,1,NA,"0",NA,"Yes",NA,NA,NA,NA,"13:00","13:10",0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,"Explore",NA,NA,"Explore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waxing"
416,1167,1,2,2021-10-15,"October",2021,"2021","15:19",2021-10-15,"0",2,"Charlotte","Denham","Yes",113.533709429829,-25.930321610844,NA,NA,"14:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.571908580487","-26.1069843975897",NA,NA,"6084",NA,NA,"GM021",NA,NA,"Yes","No","0",NA,"Yes","3",NA,NA,NA,1,NA,"0",NA,"Yes",NA,NA,NA,NA,"14:00","14:30",0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,"EndOfDay",NA,NA,"Explore",NA,"6 trips per year site seeing on every trip",NA,NA,"None",1974,"Female",1,1,NA,NA,"Seaside caravan park","F",NA,"Waxing"
414,1167,1,3,2021-10-15,"October",2021,"2021","15:19",2021-10-15,"0",2,"Charlotte","Denham","Yes",113.533709429829,-25.930321610844,NA,NA,"8:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.157558991108","-26.1360104572275",NA,NA,NA,NA,NA,"GM021",NA,NA,"Yes","No","0",NA,"Yes","3",NA,NA,NA,1,NA,"0",NA,"Yes",NA,NA,NA,NA,"8:00","9:00",0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,"Explore",NA,NA,"Explore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waxing"
417,1086,1,1,2021-10-15,"October",2021,"2021","16:03",2021-10-15,"0",2,"Nicole","Denham","Yes",113.533973372825,-25.9285712671699,"Demersal ","Bait","10:00","10:00","14:00","12:00",12,4,4,10,"7black snapper, 4pinkys",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.729642108325","-26.4060000819531","4","Life","6076",5,NA,"DQ522",NA,NA,"Yes","No","0",NA,"Yes","3",NA,NA,NA,0,NA,"0",NA,"No",NA,NA,NA,NA,NA,NA,11,20,31,31,"0",0,0,7.75,0,7.75,0,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,"None",1978,"Male",2,2,0,1,"Denham","F",NA,"Waxing"
418,1168,1,1,2021-10-15,"October",2021,"2021","16:41",2021-10-15,"0",2,"Charlotte","Denham","Yes",113.533673237604,-25.9281504571408,"Demersal ","Bait","08:00","08:00","14:00","11:00",11,6,6,60,"Pink snapper, red throat",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.162609047446","-26.1310906561793","20","Whole life","6102",7,NA,"GF613",NA,NA,"Yes",NA,"0",NA,"Yes","3",NA,NA,NA,0,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,4,5,10,9,"1",1,10,1.5,0.166666666666667,1.66666666666667,0.1,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,"None",1983,"Male",2,NA,NA,NA,"Private ","G",NA,"Waxing"
419,1087,1,1,2021-10-15,"October",2021,"2021","16:47",2021-10-15,"0",2,"Nicole","Denham","Yes",113.534598441261,-25.9287047839642,"Demersal ","Bait","11:00","11:00","06:30","08:45",8.75,-4.5,-4,92,"Cobia, red emp, rankin, red throat, pearl perch, ",NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"112.960572957093","-25.8699235850829","40","Life","6230",7,"The Gambler","DV839",NA,NA,"Yes","No","0",NA,"Yes","All",NA,NA,NA,1,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,12,10,23,22,"1",1,4.34782608695652,-4.88888888888889,-0.222222222222222,-5.11111111111111,0.0434782608695652,"EndofDay",NA,NA,NA,NA,NA,NA,NA,NA,"None",1982,"Male",3,0,0,0,"Steep point","G",NA,"Waxing"
420,1147,1,1,2021-10-15,"October",2021,"2021","17:00",2021-10-15,"0",2,"Charlotte","Denham","Yes",113.533987719819,-25.9282636397508,"Demersal ","Bait","11:30","11:30","14:45","13:07",13.12,3.25,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113.162108264523","-26.1228328526928",NA,NA,NA,NA,"Wet Patch","DA681",NA,NA,"Yes","Yes","0",NA,"Yes","6",NA,NA,NA,0,NA,"1",NA,"No",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,0,0,"Weather",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waxing"
